year,km_driven,mileage,engine,max_power,age,make,model,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,5,>5
2017.0,10000,22.7,799.0,53.64,6.0,3.2051764705882353,2.6685185185185185,1,0,0,0,0,1,1,1,0
2008.0,92000,14.7,1150.0,76.0,15.0,2.7236206896551725,1.7833333333333332,0,0,0,0,0,1,1,1,0
2019.0,30000,20.52,1197.0,81.8,4.0,4.684721460176991,4.231111111111111,1,0,0,0,0,1,1,1,0
2015.0,42000,25.83,1498.0,99.0,8.0,5.858258333333332,4.5675,1,0,1,0,0,0,1,1,0
2015.0,90000,22.74,796.0,47.3,8.0,4.684721460176991,2.2283333333333335,1,0,0,0,0,1,1,1,0
2018.0,5000,18.16,1196.0,86.8,5.0,5.858258333333332,5.415,1,0,0,0,0,1,1,1,0
2013.0,41000,18.0,1198.0,86.7,10.0,5.9799016301292856,3.89,0,0,0,0,0,1,1,1,0
2011.0,69000,17.11,1968.0,174.33,12.0,17.177584876543193,13.764444444444443,0,0,1,0,0,0,0,1,0
2012.0,50000,17.0,1197.0,80.0,11.0,5.4588194834362715,5.412162162162162,0,0,0,0,0,1,1,1,0
2014.0,75273,16.0,2179.0,140.0,9.0,7.315421238244514,7.469374999999999,0,0,1,0,0,0,1,0,1
2016.0,64850,21.94,1196.0,61.7,7.0,4.684721460176991,3.8763157894736846,1,0,0,0,0,0,1,1,0
2019.0,10000,18.6,1197.0,81.86,4.0,5.4588194834362715,6.19,1,0,0,0,0,1,1,1,0
2010.0,92182,17.8,1248.0,75.0,13.0,4.684721460176991,2.567083333333333,0,0,1,0,0,0,1,1,0
2012.0,250000,12.4,1998.0,132.0,11.0,10.532762825904118,8.0,1,0,0,0,0,1,1,0,1
2014.0,50000,20.14,1498.0,88.8,9.0,5.540305519053876,5.0725,1,0,1,0,0,0,1,1,0
2010.0,59000,16.09,1598.0,103.2,13.0,5.540305519053876,5.396666666666667,0,0,0,0,0,1,1,1,0
2014.0,31692,20.51,998.0,67.04,9.0,4.684721460176991,3.329634146341463,0,0,0,0,0,1,1,1,0
2013.0,35000,16.47,1198.0,73.9,10.0,5.540305519053876,4.24,1,0,0,0,0,1,1,1,0
2013.0,40000,24.0,1120.0,70.0,10.0,5.4588194834362715,4.109761904761905,1,0,1,0,0,0,1,1,0
2018.0,46432,21.9,1396.0,88.76,5.0,5.4588194834362715,4.609166666666667,0,0,1,0,0,0,1,1,0
2019.0,14500,22.0,1197.0,81.8,4.0,4.684721460176991,6.85,0,0,0,0,0,1,0,1,0
2016.0,53000,25.2,1248.0,74.0,7.0,4.684721460176991,5.7875,1,0,1,0,0,0,1,1,0
2013.0,77000,18.9,1197.0,82.0,10.0,5.4588194834362715,4.075333333333334,0,0,0,0,0,1,1,1,0
2011.0,75000,14.21,2143.0,203.0,12.0,17.07147938144328,12.483249999999995,0,0,1,0,0,0,0,1,0
2017.0,25000,18.0,1497.0,117.3,6.0,5.9799016301292856,8.290731707317073,1,0,0,0,0,1,0,1,0
2011.0,64471,15.26,1598.0,103.5,12.0,5.540305519053876,2.85,0,0,0,0,0,1,1,1,0
2018.0,28500,28.09,1248.0,88.5,5.0,4.684721460176991,8.431538461538462,0,0,1,0,0,0,1,1,0
2011.0,94000,16.95,1197.0,78.9,12.0,5.4588194834362715,3.261428571428571,0,0,0,0,0,1,0,1,0
2019.0,35000,25.4,1186.0,73.97,4.0,5.4588194834362715,5.741,1,0,1,0,0,0,1,1,0
2017.0,40000,24.3,1248.0,88.5,6.0,4.684721460176991,7.448205128205129,1,0,1,0,0,0,1,1,0
2019.0,8000,17.99,1462.0,103.26,4.0,4.684721460176991,10.99,0,0,0,0,0,1,0,0,1
2013.0,56000,17.05,1995.0,184.0,10.0,17.34901656314698,11.807031249999998,1,0,1,0,0,0,0,1,0
2012.0,60000,16.95,1498.0,97.6,11.0,4.606650943396226,3.056,1,0,0,0,0,1,1,1,0
2017.0,15000,17.5,1199.0,88.7,6.0,5.9799016301292856,8.01361111111111,1,0,0,0,0,1,1,1,0
2017.0,60000,16.55,2498.0,105.0,6.0,7.315421238244514,8.593928571428572,1,0,1,0,0,0,1,0,1
2012.0,77000,25.44,936.0,57.6,11.0,2.7236206896551725,2.1261764705882356,1,0,1,0,0,0,1,1,0
2017.0,24719,22.7,799.0,53.64,6.0,3.2051764705882353,2.6685185185185185,0,0,0,0,0,1,1,1,0
2015.0,60000,20.51,998.0,67.0,8.0,4.684721460176991,4.259615384615385,1,0,0,0,0,1,0,1,0
2017.0,80000,16.5,1493.0,70.0,6.0,7.315421238244514,7.3625,1,0,1,0,0,0,1,0,1
2017.0,130200,21.72,1498.0,108.6,6.0,7.182097156398103,9.120000000000001,1,0,1,0,0,0,0,1,0
2012.0,98000,21.27,1396.0,88.76,11.0,5.4588194834362715,5.684318181818182,0,0,1,0,0,0,1,1,0
2010.0,87965,21.43,1364.0,87.2,13.0,10.532762825904118,5.388,0,0,1,0,0,0,1,1,0
2019.0,45000,17.0,1591.0,121.3,4.0,5.4588194834362715,11.545,0,0,0,0,0,1,0,1,0
2010.0,44000,12.8,2494.0,102.0,13.0,10.532762825904118,9.761,0,0,1,0,0,0,1,0,1
2017.0,45000,17.4,1497.0,117.6,6.0,5.9799016301292856,6.889714285714286,0,0,0,0,0,1,1,1,0
2017.0,61462,21.38,1396.0,88.7,6.0,5.4588194834362715,8.986666666666666,0,0,1,0,0,0,1,1,0
2015.0,110000,19.44,1198.0,67.0,8.0,3.2051764705882353,3.646875,1,0,0,0,0,1,1,0,1
2018.0,15000,28.4,1248.0,74.0,5.0,4.684721460176991,4.4379333333333335,1,0,1,0,0,0,1,1,0
2020.0,5000,21.7,998.0,67.0,3.0,4.684721460176991,4.617142857142857,1,0,0,0,0,1,1,1,0
2009.0,18000,20.36,1197.0,78.9,14.0,5.4588194834362715,2.7842307692307693,0,0,0,0,0,1,1,1,0
2014.0,59571,18.9,1197.0,81.86,9.0,5.4588194834362715,5.212692307692308,0,0,0,0,0,1,1,1,0
2014.0,68111,22.7,1498.0,89.84,9.0,5.858258333333332,5.748333333333333,0,0,1,0,0,0,1,1,0
2018.0,14000,22.0,1582.0,126.2,5.0,5.4588194834362715,12.735714285714286,0,0,1,0,0,0,0,1,0
2010.0,68000,18.5,1197.0,80.0,13.0,5.4588194834362715,3.715217391304348,1,0,0,0,0,1,1,1,0
2015.0,41000,17.0,1497.0,118.0,8.0,5.9799016301292856,3.5320289855072464,0,0,0,0,0,1,1,1,0
2016.0,28000,22.0,1197.0,81.8,7.0,4.684721460176991,2.981,0,0,0,0,0,1,1,1,0
2016.0,39000,15.4,1497.0,117.3,7.0,5.9799016301292856,8.83,0,0,0,0,0,1,1,0,1
2012.0,70000,20.36,1197.0,78.9,11.0,5.4588194834362715,2.6441304347826087,1,0,0,0,0,1,1,1,0
2013.0,50000,24.2,1498.0,93.87,10.0,4.684721460176991,5.5,0,0,1,0,0,0,1,0,1
2012.0,50000,19.01,1461.0,108.45,11.0,4.606650943396226,5.129428571428572,1,0,1,0,0,0,1,1,0
2017.0,25565,21.4,1197.0,83.1,6.0,4.684721460176991,6.055135135135135,1,0,0,0,0,1,1,1,0
2015.0,55000,16.8,1497.0,116.3,8.0,5.9799016301292856,6.338571428571428,0,0,0,0,0,1,1,1,0
2016.0,20234,15.8,1591.0,121.3,7.0,5.4588194834362715,10.75,0,1,0,0,0,1,1,1,0
2015.0,106000,12.99,2494.0,100.6,8.0,10.532762825904118,10.783636363636363,0,0,1,0,0,0,1,0,1
2013.0,65000,23.9,1582.0,126.2,10.0,5.4588194834362715,6.976,0,0,1,0,0,0,1,1,0
2017.0,32000,24.3,1248.0,88.5,6.0,4.684721460176991,8.420555555555556,1,0,1,0,0,0,1,1,0
2013.0,111000,21.1,814.0,55.2,10.0,5.4588194834362715,2.9790909090909095,1,0,0,0,0,1,1,1,0
2013.0,39569,28.4,1248.0,74.0,10.0,4.684721460176991,3.733181818181818,0,0,1,0,0,0,1,1,0
2015.0,85000,23.59,1364.0,67.04,8.0,10.532762825904118,4.838888888888889,0,0,1,0,0,0,1,1,0
2015.0,72000,19.98,1461.0,108.5,8.0,4.606650943396226,5.5,0,0,1,0,0,0,1,0,1
2018.0,48000,22.0,1582.0,126.2,5.0,5.4588194834362715,10.883333333333333,0,0,1,0,0,0,0,1,0
2018.0,115000,26.55,1197.0,81.8,5.0,4.684721460176991,4.5,1,0,0,0,0,0,1,1,0
2013.0,69000,16.47,1198.0,73.9,10.0,5.540305519053876,4.24,0,0,0,0,0,1,1,1,0
2018.0,11300,18.9,1197.0,81.86,5.0,5.4588194834362715,5.210816326530613,0,0,0,0,0,1,1,1,0
2019.0,45000,25.47,1248.0,88.5,4.0,4.684721460176991,6.3029629629629635,1,0,1,0,0,0,1,0,1
2019.0,9600,17.4,1497.0,117.6,4.0,5.9799016301292856,10.55,0,0,0,0,0,1,0,1,0
2014.0,40000,19.1,1197.0,85.8,9.0,4.684721460176991,4.33139705882353,1,0,0,0,0,1,1,1,0
2014.0,144362,20.65,1248.0,88.7,9.0,4.381194170957776,4.791666666666667,1,0,1,0,0,0,1,1,0
2019.0,3800,18.27,998.0,118.35,4.0,5.4588194834362715,9.866,1,0,0,0,0,1,1,1,0
2016.0,15000,23.01,999.0,67.0,7.0,4.606650943396226,3.493584905660377,1,0,0,0,0,1,1,1,0
2014.0,19000,21.1,814.0,55.2,9.0,5.4588194834362715,2.6386419753086416,0,0,0,0,0,1,1,1,0
2016.0,68000,24.0,1120.0,70.0,7.0,5.4588194834362715,3.6963333333333335,0,0,1,0,0,0,1,1,0
2019.0,2000,19.5,1199.0,88.76,4.0,5.9799016301292856,6.645,1,0,0,0,0,1,1,1,0
2019.0,1700,21.56,1462.0,103.25,4.0,4.684721460176991,9.122857142857143,0,0,0,0,0,1,1,1,0
2010.0,70000,16.1,1476.3274007038713,5.0,13.0,4.684721460176991,2.4285714285714284,0,0,0,0,0,1,1,1,0
2017.0,60000,21.38,1396.0,88.7,6.0,5.4588194834362715,8.986666666666666,1,0,1,0,0,0,1,1,0
2015.0,3952,21.1,814.0,55.2,8.0,5.4588194834362715,2.6386419753086416,0,0,0,0,0,1,1,1,0
2015.0,56000,25.1,1498.0,98.6,8.0,5.9799016301292856,6.670465116279069,1,0,1,0,0,0,1,1,0
2018.0,46000,15.1,2179.0,152.87,5.0,7.315421238244514,16.7375,0,0,1,0,0,0,1,0,1
2016.0,72000,21.7,1498.0,98.96,7.0,5.858258333333332,7.251428571428571,0,0,1,0,0,0,1,1,0
2012.0,120000,19.3,1248.0,73.9,11.0,4.684721460176991,4.186595744680852,1,0,1,0,0,0,1,1,0
2015.0,50000,15.85,1499.0,110.4,8.0,5.858258333333332,6.133333333333333,1,0,0,0,0,1,1,1,0
2016.0,79200,15.4,2179.0,120.0,7.0,7.315421238244514,11.7125,0,0,1,0,0,0,0,0,1
2014.0,63000,20.0,1399.0,68.05,9.0,5.858258333333332,2.4525,0,0,1,0,0,0,1,1,0
2019.0,18000,7.81,2996.0,362.07,4.0,17.07147938144328,20.90249999999996,0,0,0,0,0,1,0,1,0
2008.0,100000,19.7,796.0,46.3,15.0,4.684721460176991,1.18,1,0,0,0,0,1,1,1,0
2010.0,300000,18.7,1896.0,66.0,13.0,7.182097156398103,4.0,1,0,1,0,0,0,1,1,0
2016.0,30099,18.06,1198.0,74.96,7.0,4.606650943396226,3.115,0,0,0,0,0,1,1,1,0
2011.0,42002,17.8,1248.0,5.0,12.0,4.684721460176991,4.706696428571428,0,0,1,0,0,0,1,1,0
2014.0,115000,12.8,2494.0,102.0,9.0,10.532762825904118,7.416666666666667,0,0,1,0,0,0,1,0,1
2008.0,100000,17.8,1248.0,75.0,15.0,4.684721460176991,2.8,1,0,1,0,0,0,1,1,0
2014.0,225000,22.32,1582.0,126.32,9.0,5.4588194834362715,5.2674,1,0,1,0,0,0,1,1,0
2015.0,45000,15.4,1997.0,120.0,8.0,7.315421238244514,10.625499999999999,0,0,1,0,0,0,1,0,1
2007.0,70000,13.5,1799.0,130.0,16.0,5.9799016301292856,2.8991666666666664,1,0,0,0,0,1,1,1,0
2016.0,24000,18.12,1995.0,190.0,7.0,17.34901656314698,20.431197916666637,0,0,1,0,0,0,0,1,0
2013.0,65000,21.64,1461.0,84.8,10.0,4.606650943396226,4.442857142857143,0,0,1,0,0,0,1,1,0
2011.0,30000,18.48,17.0,5.0,12.0,17.34901656314698,13.521333333333333,0,0,1,0,0,0,0,1,0
2017.0,40174,21.4,1197.0,83.1,6.0,4.684721460176991,6.549166666666667,0,0,0,0,0,1,1,1,0
2013.0,81000,17.1,1591.0,121.4,10.0,5.4588194834362715,6.044444444444444,0,0,0,0,0,1,0,1,0
2017.0,48000,17.19,1197.0,81.86,6.0,5.4588194834362715,6.144,1,0,0,0,0,1,1,1,0
2010.0,62521,11.1,2354.0,142.0,13.0,5.9799016301292856,4.25,0,0,0,0,0,1,0,1,0
2015.0,62500,21.14,1498.0,103.52,8.0,7.182097156398103,7.116666666666667,1,0,1,0,0,0,1,1,0
2015.0,54000,24.2,1498.0,98.6,8.0,5.9799016301292856,4.5,0,0,1,0,0,0,1,0,1
2010.0,60000,14.49,1399.0,92.7,13.0,2.7236206896551725,1.45,1,0,0,0,0,1,1,1,0
2018.0,29000,33.44,796.0,40.3,5.0,4.684721460176991,3.125,0,0,0,0,0,0,1,0,0
2011.0,52000,16.0,995.0,60.0,12.0,2.7236206896551725,1.5,0,0,0,0,1,0,1,1,0
2018.0,12000,21.5,1497.0,108.5,5.0,4.381194170957776,8.56,0,0,1,0,0,0,1,1,0
2014.0,120000,26.21,1248.0,88.5,9.0,4.684721460176991,5.927142857142857,1,0,1,0,0,0,1,1,0
2018.0,43000,17.0,1591.0,121.3,5.0,5.4588194834362715,9.521304347826087,0,0,0,0,0,1,1,1,0
2020.0,2000,11.29,2998.0,335.0,3.0,17.34901656314698,20.90249999999996,0,0,0,0,0,1,0,0,0
2018.0,12000,15.92,1591.0,121.3,5.0,5.4588194834362715,12.0,0,0,0,0,0,1,0,1,0
2018.0,90000,28.09,1248.0,88.5,5.0,4.684721460176991,8.964285714285714,1,0,1,0,0,0,1,1,0
2015.0,36000,18.9,1197.0,82.0,8.0,5.4588194834362715,4.075333333333334,0,0,0,0,0,1,1,1,0
2010.0,67789,19.7,796.0,46.3,13.0,4.684721460176991,1.5728181818181817,0,0,0,0,0,1,1,1,0
2015.0,90000,26.59,1248.0,74.0,8.0,4.684721460176991,5.282048611111112,1,0,1,0,0,0,1,1,0
2017.0,30000,18.16,1196.0,86.8,6.0,5.858258333333332,4.8,1,0,0,0,0,1,1,1,0
2014.0,30000,18.0,1497.0,117.3,9.0,5.9799016301292856,7.1587499999999995,1,0,0,0,0,1,0,1,0
2012.0,84941,16.98,998.0,66.1,11.0,4.684721460176991,2.704166666666667,0,0,0,0,0,1,0,1,0
2015.0,19000,18.5,1198.0,86.8,8.0,5.9799016301292856,3.4545454545454546,0,0,0,0,0,1,1,1,0
2015.0,33000,18.0,1198.0,86.7,8.0,5.9799016301292856,4.386666666666667,0,0,0,0,0,1,1,1,0
2017.0,41000,16.1,1950.0,191.7,6.0,17.07147938144328,20.90249999999996,0,0,1,0,0,0,0,1,0
2017.0,44000,24.52,1248.0,88.5,6.0,4.684721460176991,7.772051282051282,0,0,1,0,0,0,1,0,1
2015.0,55000,16.0,2179.0,140.0,8.0,7.315421238244514,11.800625,0,0,1,0,0,0,1,0,1
2006.0,92300,15.3,1596.0,5.0,17.0,5.858258333333332,2.375,0,0,0,0,0,1,1,1,0
2014.0,120000,12.99,2494.0,100.6,9.0,10.532762825904118,11.625,1,0,1,0,0,0,1,0,1
2012.0,100000,22.9,1248.0,74.0,11.0,4.684721460176991,5.2040625,1,0,1,0,0,0,1,1,0
2015.0,100000,15.4,2523.0,75.0,8.0,7.315421238244514,7.7875,1,0,1,0,0,0,1,0,1
2017.0,29945,18.9,1197.0,81.86,6.0,5.4588194834362715,5.84,0,0,0,0,0,1,0,1,0
2018.0,25100,16.8,1984.0,150.0,5.0,17.243273809523792,20.90249999999996,0,0,1,0,0,0,0,1,0
2012.0,37000,15.04,1598.0,103.6,11.0,5.540305519053876,3.9992307692307696,0,0,0,0,0,1,1,1,0
2017.0,30000,23.84,1199.0,84.0,6.0,4.381194170957776,4.617837837837838,1,0,0,0,0,1,1,1,0
2016.0,49000,22.74,796.0,47.3,7.0,4.684721460176991,2.646137566137566,0,0,0,0,0,1,1,1,0
2013.0,72000,20.36,1197.0,78.9,10.0,5.4588194834362715,2.6441304347826087,0,0,0,0,0,1,1,1,0
2015.0,42000,18.6,1197.0,81.83,8.0,5.4588194834362715,5.008,1,0,0,0,0,1,1,1,0
2017.0,15000,16.55,2498.0,105.0,6.0,7.315421238244514,8.593928571428572,1,0,1,0,0,0,1,0,1
2019.0,60000,25.4,1186.0,73.97,4.0,5.4588194834362715,5.8,1,0,1,0,0,0,1,1,0
2015.0,58000,22.54,1396.0,88.73,8.0,5.4588194834362715,7.470999999999999,0,0,1,0,0,0,1,1,0
2015.0,42135,21.0,1498.0,74.96,8.0,7.315421238244514,6.2775,0,0,1,0,0,0,1,0,1
2008.0,96000,17.8,1248.0,75.0,15.0,4.684721460176991,2.567083333333333,0,0,1,0,0,0,1,1,0
2012.0,47780,25.44,936.0,57.6,11.0,2.7236206896551725,1.8333333333333333,0,0,1,0,0,0,1,1,0
2011.0,120000,18.6,1199.0,79.4,12.0,2.7236206896551725,2.1007894736842103,1,0,0,0,0,1,1,1,0
2018.0,30000,28.4,1248.0,74.0,5.0,4.684721460176991,7.95,0,0,1,0,0,0,1,1,0
2018.0,35000,18.9,1197.0,81.86,5.0,5.4588194834362715,4.992857142857143,1,0,0,0,0,1,1,1,0
2014.0,87500,23.4,1248.0,74.0,9.0,4.684721460176991,5.282048611111112,1,0,1,0,0,0,1,1,0
2016.0,51000,20.5,1248.0,91.7,7.0,3.1527951327433628,3.4275,0,0,1,0,0,0,1,1,0
2018.0,19000,21.21,1197.0,81.8,5.0,4.684721460176991,7.1625,0,0,0,0,0,1,1,1,0
2018.0,26000,14.28,1798.0,138.03,5.0,10.532762825904118,10.02,0,0,0,0,0,1,0,1,0
2017.0,48000,12.0,1991.0,184.0,6.0,17.07147938144328,15.950227272727256,0,0,0,0,0,1,0,1,0
2011.0,32000,18.6,1197.0,85.8,12.0,4.684721460176991,4.7456,0,0,0,0,0,1,1,1,0
2014.0,97643,19.01,1461.0,108.5,9.0,4.611877162629757,5.759090909090909,0,0,1,0,0,0,1,1,0
2011.0,85000,16.52,1991.0,123.7,12.0,2.7236206896551725,2.4,1,0,1,0,0,0,1,1,0
2011.0,60000,17.0,1197.0,80.0,12.0,5.4588194834362715,3.5853333333333333,0,0,0,0,0,1,1,1,0
2007.0,80000,18.2,1061.0,64.0,16.0,4.684721460176991,1.13375,1,0,0,0,0,1,1,1,0
2013.0,50000,16.78,1496.0,88.73,10.0,10.532762825904118,4.046153846153846,1,0,0,0,0,1,1,1,0
2016.0,19000,18.6,1197.0,81.83,7.0,5.4588194834362715,5.028888888888889,1,0,0,0,0,1,1,1,0
2008.0,42000,23.26,1197.0,88.5,15.0,4.684721460176991,4.531666666666666,0,0,0,0,0,1,1,1,0
2013.0,49000,16.55,2498.0,105.0,10.0,7.315421238244514,6.885,0,0,1,0,0,0,1,0,1
2008.0,64521,14.0,1061.0,64.0,15.0,4.684721460176991,1.7813636363636363,0,0,0,0,0,1,1,1,0
2018.0,45906,17.3,1497.0,121.0,5.0,7.315421238244514,12.041666666666666,1,0,1,0,0,0,1,0,1
2017.0,66000,25.1,1248.0,88.5,6.0,4.684721460176991,8.752307692307692,0,0,1,0,0,0,1,1,0
2011.0,57000,14.21,2143.0,203.0,12.0,17.07147938144328,12.483249999999995,0,0,1,0,0,0,0,1,0
2014.0,87000,11.3,2987.0,254.8,9.0,17.07147938144328,20.63566666666663,0,0,1,0,0,0,0,0,1
2015.0,75000,26.0,1498.0,98.6,8.0,5.9799016301292856,6.124324324324324,1,0,1,0,0,0,1,1,0
2014.0,22000,20.38,1968.0,143.0,9.0,17.177584876543193,18.890277777777758,0,0,1,0,0,0,0,1,0
2003.0,90000,13.6,2523.0,63.0,20.0,7.315421238244514,2.526923076923077,1,0,1,0,0,0,1,0,1
2017.0,47000,13.8,2999.0,175.0,6.0,14.03770833333333,19.0,0,0,1,0,0,0,0,0,1
2016.0,119851,12.98,2494.0,178.4,7.0,10.532762825904118,11.882857142857144,0,0,0,0,0,1,0,1,0
2018.0,70000,16.5,1493.0,70.0,5.0,7.315421238244514,6.92875,1,0,1,0,0,0,1,0,1
2016.0,50000,24.7,796.0,47.3,7.0,4.684721460176991,2.986666666666667,1,0,0,0,0,1,1,1,0
2010.0,70000,20.36,1197.0,78.9,13.0,5.4588194834362715,2.6441304347826087,1,0,0,0,0,1,1,1,0
2014.0,76000,17.21,1493.0,100.0,9.0,7.315421238244514,3.6450000000000005,0,0,1,0,0,0,1,0,1
2018.0,35522,22.0,1582.0,126.2,5.0,5.4588194834362715,9.016666666666666,0,0,1,0,0,0,1,1,0
2016.0,28000,23.95,998.0,67.05,7.0,4.684721460176991,3.1449586776859504,0,0,0,0,0,1,1,1,0
2015.0,48623,17.8,1498.0,119.35,8.0,5.9799016301292856,6.889714285714286,0,0,0,0,0,1,1,1,0
2013.0,95000,14.7,1984.0,181.0,10.0,17.243273809523792,16.0,0,0,1,0,0,0,0,1,0
2016.0,19000,22.3,799.0,53.26,7.0,4.606650943396226,3.1462962962962964,0,0,0,0,0,1,1,1,0
2014.0,77000,18.2,1248.0,73.8,9.0,2.7236206896551725,3.7155555555555555,0,0,1,0,0,0,1,0,1
2018.0,29000,21.79,998.0,67.05,5.0,4.684721460176991,2.4587774725274727,0,0,0,0,0,1,1,1,0
2013.0,60000,22.74,796.0,47.3,10.0,4.684721460176991,2.646137566137566,1,0,0,0,0,1,1,1,0
2016.0,40000,17.0,1198.0,73.75,7.0,5.540305519053876,4.383333333333334,0,0,0,0,0,1,1,1,0
2008.0,57215,20.36,1197.0,78.9,15.0,5.4588194834362715,2.756,1,0,0,0,0,1,1,1,0
2015.0,70000,20.77,1248.0,88.76,8.0,4.684721460176991,6.3029629629629635,1,0,1,0,0,0,1,0,1
2013.0,48000,17.84,1395.0,147.51,10.0,17.177584876543193,19.30187499999997,0,0,0,0,0,1,0,1,0
2019.0,14000,23.0,1498.0,98.96,4.0,5.858258333333332,10.22,0,0,1,0,0,0,1,1,0
2017.0,120000,14.95,2489.0,93.7,6.0,7.315421238244514,5.25,1,0,1,0,0,0,1,0,1
2018.0,18500,9.43,1999.0,237.4,5.0,20.187499999999968,20.90249999999996,0,0,0,0,0,1,0,1,0
2018.0,9000,24.3,1248.0,88.5,5.0,4.684721460176991,8.416274509803921,0,0,1,0,0,0,1,1,0
2014.0,62485,22.74,796.0,47.3,9.0,4.684721460176991,2.646137566137566,0,0,0,0,0,1,1,1,0
2017.0,75000,28.4,1248.0,74.02,6.0,4.684721460176991,4.186595744680852,0,0,1,0,0,0,1,1,0
2015.0,60000,15.96,2523.0,62.1,8.0,7.315421238244514,5.082592592592592,1,0,1,0,0,0,1,0,1
2015.0,77607,17.57,1193.0,88.7,8.0,4.381194170957776,3.9299999999999997,0,0,0,0,0,1,1,1,0
2015.0,25000,17.43,1396.0,105.5,8.0,5.4588194834362715,5.757142857142857,1,0,0,0,0,1,1,1,0
2015.0,39753,18.3,1197.0,5.0,8.0,10.532762825904118,3.3246666666666664,0,0,0,0,0,1,1,1,0
2011.0,25000,13.6,2523.0,63.0,12.0,7.315421238244514,3.6119999999999997,1,0,1,0,0,0,1,0,1
2013.0,35000,17.0,1497.0,118.0,10.0,5.9799016301292856,4.668857142857143,0,0,0,0,0,1,1,1,0
2019.0,13000,16.8,1497.0,113.4,4.0,15.731515151515147,11.868,0,0,0,0,0,1,1,1,0
2019.0,8000,18.1,1199.0,88.7,4.0,5.9799016301292856,7.475,0,0,0,0,0,1,0,1,0
2017.0,30000,17.8,1497.0,117.3,6.0,5.9799016301292856,6.493333333333333,1,0,0,0,0,1,1,1,0
2015.0,42100,26.6,998.0,58.16,8.0,4.684721460176991,3.2974666666666668,0,0,0,0,0,0,1,1,0
2016.0,32000,17.9,2143.0,134.1,7.0,17.07147938144328,16.268333333333306,0,0,1,0,0,0,0,1,0
2014.0,80000,22.71,1461.0,84.8,9.0,4.611877162629757,5.95,0,0,1,0,0,0,1,1,0
2012.0,77838,25.44,936.0,57.6,11.0,2.7236206896551725,2.1261764705882356,1,0,1,0,0,0,1,1,0
2017.0,100000,21.38,1396.0,88.7,6.0,5.4588194834362715,8.986666666666666,1,0,1,0,0,0,1,1,0
2009.0,39054,19.81,1086.0,68.05,14.0,5.4588194834362715,2.1597916666666666,0,0,0,0,0,1,1,1,0
2016.0,70000,22.54,1396.0,88.73,7.0,5.4588194834362715,6.225555555555555,1,0,1,0,0,0,1,1,0
2013.0,92098,18.33,1968.0,167.7,10.0,5.540305519053876,9.5,0,0,1,0,0,0,1,1,0
2017.0,27000,18.6,1197.0,81.83,6.0,5.4588194834362715,6.2789743589743585,1,0,0,0,0,1,1,1,0
2011.0,88000,13.5,2179.0,115.0,12.0,7.315421238244514,4.114999999999999,0,0,1,0,0,0,1,1,0
2013.0,52000,17.0,1197.0,80.0,10.0,5.4588194834362715,3.5853333333333333,0,0,0,0,0,1,1,1,0
2016.0,51000,17.0,1198.0,73.75,7.0,5.540305519053876,5.0600000000000005,0,0,0,0,0,1,1,1,0
2013.0,60000,22.1,1248.0,76.9,10.0,2.7236206896551725,2.9,1,0,1,0,0,0,1,1,0
2015.0,82000,12.99,2494.0,100.6,8.0,10.532762825904118,9.096451612903227,0,0,1,0,0,0,1,0,1
2014.0,93209,21.1,814.0,55.2,9.0,5.4588194834362715,2.3792857142857144,0,0,0,0,0,1,1,1,0
2018.0,60000,19.83,1198.0,67.0,5.0,3.2051764705882353,3.925,1,0,0,0,0,1,1,0,1
2008.0,86379,19.3,1248.0,73.9,15.0,4.684721460176991,5.282048611111112,0,0,1,0,0,0,1,1,0
2011.0,70000,15.0,1896.0,105.0,12.0,5.540305519053876,5.018,1,0,1,0,0,0,1,1,0
2008.0,40000,18.2,1061.0,64.0,15.0,4.684721460176991,1.6285714285714286,1,0,0,0,0,1,1,1,0
2017.0,34000,19.16,2487.0,214.5,6.0,10.532762825904118,20.19428571428569,0,0,0,0,0,1,0,1,0
2017.0,100000,15.73,1968.0,174.33,6.0,17.177584876543193,16.632999999999992,0,0,1,0,0,0,0,1,0
2018.0,23000,27.39,1248.0,74.0,5.0,4.684721460176991,7.033636363636364,1,0,1,0,0,0,1,1,0
2018.0,40000,25.6,1498.0,97.9,5.0,5.9799016301292856,10.0575,0,0,1,0,0,0,1,1,0
2019.0,40000,21.66,1498.0,108.62,4.0,5.540305519053876,8.0,1,0,1,0,0,0,1,1,0
2017.0,20564,26.8,1462.0,103.0,6.0,4.684721460176991,8.443999999999999,0,0,0,0,0,0,1,0,1
2017.0,40000,24.52,1248.0,88.5,6.0,4.684721460176991,7.772051282051282,1,0,1,0,0,0,1,0,1
2000.0,120000,18.9,998.0,67.1,23.0,4.684721460176991,2.4587774725274727,1,0,0,0,0,1,1,1,0
2017.0,35000,20.14,1197.0,81.86,6.0,5.4588194834362715,5.13125,1,0,0,0,0,1,1,1,0
2018.0,60000,15.96,2523.0,62.1,5.0,7.315421238244514,7.325,1,0,1,0,0,0,1,0,1
2015.0,45000,28.09,1248.0,88.5,8.0,4.684721460176991,6.401515151515151,0,0,1,0,0,0,1,1,0
2016.0,50000,18.7,1199.0,88.7,7.0,5.9799016301292856,5.754166666666666,1,0,0,0,0,1,1,1,0
